substance_id,substance_name
9816,"Drosera Trit. D 3, Grindelia Robusta Trit. D 4, Verbascum Thapsiforme Trit. D1, Eriodictyon Californicum Trit. D1, Kalium Iodatum Trit. D3, Teucrium Scorodonia Trit. D3, Euspongia Officinalis Trit. D4, Lobaria Pulmonaria Trit. D3, Naphthalinum Trit. D6"
9817,"Corallium Rubrum Dil. D12, Dactylopius Coccus Dil.D2, Drosera Dil. D 2, Atropa Bella-Donna D6, Psychotria Ipecacuanha Dil. D4, Bryonia Dil. D4, Kalium Bichromicum Dil. D4"
9818,"Pulmo Suis D10, Pulmo Suis D200, Pulmo Suis D30"
9819,"Ferrum Metallicum Dil. D7, Pulmo Bovis Gl Dil. D16 (Hab, Vs. 41a)"
9820,"Mercurius Vivus Dil. D14 Aquos., Pulmo Bovis Gl Dil. D5 (Hab, Vs. 41a)"
9821,"Tartarus Stibiatus Dil. D7 Aquos. (Hab, Vs. 5b), Pulmo Bovis Gl Dil. D5 (Hab, Vs. 41a)"
9822,"Tartarus Stibiatus Dil. D7 Aquos. (Hab, Vs. 5b), Pulmo Bovis Gl Dil. D16 (Hab, Vs. 41a)"
9823,"Bryonia Cretica Ferm 33b Dil. D5, Tartarus Stibiatus Dil. D7 Aquos. (Hab, Vs. 5b), Vivianit Dil. D7, Pulmo Bovis Gl Dil. D16 (Hab, Vs. 41a)"
9824,"Cuprum Metallicum Dil. D 8, Drosera Dil. D 2, Kalium Iodatum Dil. D4, Lobelia Inflata Dil. D4, Laurocerasus Dil. D3, Bryonia Dil. D3, Stannum Jodatum D8"
9825,"Guaifenesin, Sodium Benzoate, Terpin, Cineole"
9826,"Sambuci Flos, Marshmallow Root, Sage Leaf (Salvia Officinalis), Plantaginis Lanceolatae Folium, Thymi Herba, Polygoni Avicularis Herba, Urticae Herba, Liquorice Root, Fennel Seed"
9827,"Cuprum Aceticum D4, Atropa Belladonna Dil. D4, Psychotria Ipecacuanha Dil. D4, Drosera Dil. D4"
9828,"Apis Mellifica Dil. D4, Echinacea Dil. D 1, Ferrum Phosphoricum Dil. D8"
9829,"Codeine, Guaiacol"
9830,"Camphor, Racemic, Eucalyptus Oil, Thyme Oil, Thymol, Star Anise Oil, Conifers Oil"
9831,Dornase Alfa
9832,"Pulpa Dentis Suis D10, Pulpa Dentis Suis D200, Pulpa Dentis Suis D30"
9833,"Sulfur Dil. D 8, Pulsatilla Pratensis Dil. D6, Cortisonum Aceticum D18"
9834,"Kalium Bichromicum Dil. D8, Pulsatilla Pratensis Dil. D6, Hydrargyrum Sulfuratum Rubrum Dil. D6, Calcium Carbonicum Hahnemanni Dil. D12"
9835,"Pulsatilla Pratensis Dil. D1000, Pulsatilla Pratensis Dil. D12, Pulsatilla Pratensis Dil. D200, Pulsatilla Pratensis Dil. D30"
9836,"Belladonna Trit. D3, Bismutum Subnitricum Trit. D5, Chamomilla Trit. D3, Antimonit Trit. D3"
9837,"Neomycin Sulfate, Catalase"
9838,"Arnica Montana D6, Crataegus D1, Digitalis Purpurea D12, Kalium Carbonicum D6, Convallaria Majalis D12"
9839,Follitropin Beta
9840,"Algeldrate, Betula Verrucosa Pollen"
9841,"Phleum Pratense Pollen, Poa Pratensis Pollen, Lolium Perenne Pollen, Secale Cereale Pollen, Alnus Glutinosa Pollen, Arrhenatherum Elatius Pollen, Holcus Lanatus Pollen, Anthoxanthum Odoratum Pollen, Agrostis Stolonifera Pollen, Dactylis Glomerata Pollen, "
9842,"Phleum Pratense Pollen, Poa Pratensis Pollen, Lolium Perenne Pollen, Secale Cereale Pollen, Arrhenatherum Elatius Pollen, Holcus Lanatus Pollen, Anthoxanthum Odoratum Pollen, Agrostis Stolonifera Pollen, Dactylis Glomerata Pollen, Festuca Rubra Pollen, Be"
9843,"Betula Pendula Pollen Extract, Algeldrate, Alnus Glutinosa Pollen Extract, Corylus Avellana Pollen Extract"
9844,"Phleum Pratense Pollen Extract, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Holcus Lanatus Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Secale Cereale Pollen Extract, Anthoxanthum Odorat"
9845,"Phleum Pratense Pollen Extract, Algeldrate, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Holcus Lanatus Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Secale Cereale Pollen Extract, Anthoxa"
9846,"Phleum Pratense Pollen Extract, Betula Pendula Pollen Extract, Algeldrate, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Alnus Glutinosa Pollen Extract, Corylus Avellana Pollen Extract, Holcus Lanatus Pollen Extract, Lol"
9847,"Phleum Pratense Pollen Extract, Algeldrate, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Betula Verrucosa Pollen, Holcus Lanatus Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Secale Cereal"
9848,"Phleum Pratense Pollen Extract, Betula Pendula Pollen Extract, Algeldrate, Arrhenatherum Elatius Pollen, Agrostis Stolonifera Pollen, Festuca Rubra Pollen, Holcus Lanatus Pollen Extract, Lolium Perenne Pollen Extract, Poa Pratensis Pollen Extract, Secale "
9849,"Povidone, Iodinated, Isopropyl Alcohol Ph. Eur."
9850,Sennosides
9851,Piflufolastat (18f)
9852,"Tetracycline Hydrochloride, Metronidazole Benzoate, Tripotassium Dicitratobismuthate"
9853,"Tetracycline Hydrochloride, Metronidazole, Bismuth Subcitrate Potassium"
9854,"Zinc Oxide, Pyolysin-Culture Filtrate, Salicylic Acid"
9855,Pristinamycin
9856,"Rhubarb Extract, Salicylic Acid"
9857,"Rhubarb, Salicylic Acid"
9858,"Dry Extract From Rhubarb Root (30-70 Parts) And Rheum Australe Root (30-70 Parts), Corresponding To 4.3-5.3 Mg Of Hydroxyanthracene Derivatives, Calculated As Rhine, Extraction Solvent: Ethanol 90% V/V"
9859,"Artesunate, Pyronaridine Phosphate"
9860,Pyrazinamide Ph. Eur.
9861,"Pyrit Trit. D2, Zinnober Trit. D20"
9862,Pyrogallol
9863,"Echinacea Mother Tincture, Crotalus Horridus Dil. D 8, Kalium Chloricum Dil D2, Pyrogenium Nosode Dil D8, Toxicodendron Quercifolium Dil. D2, Hydrargyrum Bicyanatum Dil. D6, Bryonia Dil. D2, Lachesis Dil. D8"
9864,"Echinacea Mother Tincture, Toxicodendron Quercifolium Dil. D 6, Pyrogenium Nosode Dil D8, Crotalus Horridus Dil D12, Kalium Chloricum D4, Hydrargyrum Bicyanatum Dil. D6, Bryonia Dil. D4, Lachesis Dil. D12"
9865,Pyromorphit Dil. D8 Aquos.
9866,Sodium Pyrophosphate
9867,"Liquid Extract (1:1) Of Tussilago Farfara Leaf, Elder Flower, Lime Flower, Willow Bark (25:30:30:15), Extraction Solvent: Ethanol 60% (V/V)"
9868,Mitapivat
9869,Tofersen
9870,Dinutuximab Beta
9871,Ripretinib
9872,"Phentermine, Topiramate"
9873,"Saxagliptin, Dapagliflozin"
9874,Samarium Sm-153 Lexidronam Pentasodium
9875,"Vinblastine Sulfate, Famotidine"
9876,Quarz Dil. D8 Aquos.
9877,"Nicotiana Tabacum E Foliis Ferm 33b Dil. D29 (Hab, Vs. 33b), Quarz Dil. D29 Aquos., Oxalis Acetosella E Planta Tota Ferm 34b Dil. D29 (Hab, Vs. 34b)"
9878,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose Monohydrate, Lysine A"
9879,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium Chloride, C"
9880,"Mercuric Chloride, Ammoniated"
9881,"Penicillium Glabrum E Volumine Cellulae (Lyophil., Steril.) D3"
9882,"Penicillium Glabrum E Volumine Cellulae (Lyophil., Steril.) D4"
9883,"Penicillium Glabrum E Volumine Cellulae (Lyophil., Steril.) D5"
9884,"Borago Officinalis E Foliis Ferm 34b Ø (Hab, Vs. 34b), Hamamelis Virginiana E Foliis Ferm 33d Ø (Hab, Vs. 33d), Quercus Robur/Petraea E Cortice, Decoctum Ø (Hab, Vs. 23a)"
9885,"Borago Officinalis E Foliis Ferm 34b Ø (Hab, Vs. 34b), Hamamelis Virginiana E Foliis Ferm 33d Ø (Hab, Vs. 33d), Quercus Robur/Petraea E Cortice, Decoctum Ø (Hab, Vs. 23a) (Eingeengt Auf 20 Mg), Silybum Marianum E Fructibus Ferm 36 Ø (Hab, Vs. 36), Aesculu"
9886,"Quercus Robur/Petraea E Cortice, Decoctum La 10% (Hab, Vs. 12k)"
9887,Colestyramine Anhydrous
9888,2-Propanol (Ph.Eur.) 70% (V/V)
9889,"Chamomilla Vulgaris 9ch, Hyoscyamus Niger C9, Passiflora Incarnata D3, Stramonium C9, Gelsemium Sempervirens C9, Kalium Bromatum C9"
9890,"Ammonium Chloride, Quillaia Tincture"
9891,"Quinidine Gluconate, Cinchonidine Hydrochloride, Cinchonine Hydrochloride, Quinine Gluconate"
9892,"Quinidine Hydrochloride, Quinine Hydrochloride, Cinchonidine Hydrochloride, Cinchonine Hydrochloride"
9893,Quinine Bisulfate
9894,Quinine Bisulphate - Bp
9895,Quinine Sulphate Bp
9896,"Benzoyl Peroxide, Hydrous, Potassium Hydroxyquinoline Sulfate"
9897,"Clioquinol, Salicylic Acid"
9898,"Chlorhexidine Digluconate Solution, Isopropyl Alcohol"
9899,Delafloxacin
9900,Daridorexant
9901,Rabeprazole
9902,Rabies Virus (Inactivated) Strain Flury Lep
9903,"Ceforanide, L-Lysine"
9904,Meglumine Amidotrizoate
9905,"Levomenthol, Ammonium Salicylate, Camphor, Salicylic Acid"
9906,"Menthol, Camphor, Cinnamomum Camphora Bark Oil, Capsaicin, Methyl Salicylate"
9907,"Levomenthol, Acetylsalicylic Acid, Camphor, Salicylic Acid"
9908,"Levomenthol, Camphor, Racemic, Acetylsalicylic Acid, Methyl Salicylate"
9909,"Camphor, Methyl Nicotinate, Methyl Salicylate, Salicylic Acid, Menthol Liquid Flavour"
9910,"Camphor, Diethylamine Salicylate, Menthol Liquid Flavour"
9911,Rhei Radix Pulveratum
9912,Rhubarb Root Dry Extract
9913,"Liquid Extract (1:1) From Rhubarb, Frangula Bark, Fennel, Caraway Fruit, Extraction Solvent: Ethanol 50% (V/V)"
9914,Ragweed Pollen
9915,"Menthol, Methyl Salicylate, Cineole"
9916,"Gelsemium Sempervirens D6, Pulsatilla Pratensis D8, Verbascum Densiflorum Dil. D3, Aconitum Napellus Dil. D4, Citrullus Colocynthis D8"
9917,Raloxifene
9918,Raltegravir Potassium
9919,"Senna Alexandrina Fruit Dry Extraxt (6-8:1), Extracting Solvent: Water, Senna Tinnevelly Fruit Dry Extraxt (6-8:1), Extracting Solvent: Water"
9920,Tincture From Valerian Root/Motherwort Herb/Hop Strobile/Peppermint Leaf (3/3/2/2) 1:5
9921,"Ramipril, Bisoprolol Fumarate Ph. Eur."
9922,"Acidum Silicicum Trit. D 2, Calcium Fluoratum Trit. D 4, Calcium Phosphoricum Trit. D 1, Calcium Carbonicum Hahnemanni Trit D 1, Ferrum Phosphoricum Trit D 2, Zincum Metallicum Trit. D10"
9923,Ranolazine Hydrochloride
9924,"Glycerol, Syrup Simple, Honey, Lemon Oil Terpeneless, Citric Acid Monohydrate"
9925,"Ipecacuanha Liquid Extract, Standardised, Honey, Syrup Bp, Lemon Oil Bp, Glycerin Bp, Citric Acid Monohydrate Bp"
9926,"Atropa Bella-Donna Dil D5, Ranunculus Bulbosus Dil D3, Acidum Arsenicosum Dil D11, Daphne Mezereum Dil D2, Rhus Toxicodendron Dil. D5"
9927,"Asclepias Tuberosa Dil. D30, Asclepias Tuberosa Dil. D200, Asclepias Tuberosa Dil. D10, Ranunculus Bulbosus Dil. D10, Ranunculus Bulbosus Dil. D15, Ranunculus Bulbosus Dil. D30, Ranunculus Bulbosus Dil. D200, Asclepias Tuberosa Dil. D20, Asclepias Tuberos"
9928,"Dehydrocholic Acid, Peppermint Oil, Dry Extract Of Raphanus Sativus Root (Der 30-42:1) With Activated Carbon (1:1), Extraction Solvent: Ethanol 85% (V/V), Soft Extract Of Artichoke Herb (2-4:1), Extraction Solvent: Ethanol 50% (V/V)"
9929,"Extractum Compositum (1:2) Ex: Helichrysi Inflorescentia, Matricariae Flore, Coriandri Fructu, Sambuci Fructu (24 : 15,5 : 7,5 : 3), Taraxaci Intractum (1:1)"
9930,Caryophylli Floris Aetheroleum
9931,"Sodium Hydrogen Carbonate, Tartaric Acid"
9932,Regadenoson
9933,Brassica Rapa Var. Rapa Pollen
9934,Rasagiline Besilate
9935,Rasagiline Mesilate
9936,Aliskiren
9937,"Dry Extract Of Raspberry Leaf, Extraction Solvent: Ethanol 70% V/V"
9938,"Argentum Nitricum Dil. D14, Peppermint Oil, Ratanhiae Radix Extr. Fluid. 1:1, Fluorit Dil. D9, Kieserit Dil. D19, Salvia Officinalis Aetheroleum, Aesculus, Cortex, Ethanol. Decoctum Dil. D19, Eucalyptus Oil, Lavender Oil, Myrrh Tincture, Caryophylli Flori"
9939,Rat Hair
9940,"Lycopodium Clavatum Dil D 6, Arnica Montana Dil. D4, Atropa Bella-Donna Dil. D6, Kalmia Latifolia Dil. D4, Cynara Scolymus Dil. D8, Conium Maculatum Dil. D3, Aurum Iodatum Dil. D10, Viscum Album Dil. D3, Rauwolfia Serpentina Dil. D3, Melilotus Officinalis"
9941,"Rauwolfia Serpentina, Ethanol. Decoctum Ø"
9942,"Ambra Grisea Dil. D 4, Barium Chloratum Dil. D 10, Barium Iodatum Dil. D 10, Kalium Iodatum Dil. D 3, Phosphorus Dil. D 12, Selenicereus Grandiflorus Dil. D 3, Viscum Album Dil. D 2, Rauwolfia Serpentina D4, Crataegus Dil. D2"
9943,"Valsartan, Rosuvastatin"
9944,Glycerol Phenylbutyrate
9945,Lasmiditan
9946,Rhenium Sulfide Colloid (186re)
9947,Cariprazine
9948,"Diphenoxylate Hydrochloride, Atropine Sulfate Monohydrate"
9949,Luspatercept
9950,"Manganum Aceticum D12, Hyoscyamus Niger D12, Psychotria Ipecacuanha Dil. D12, Lobaria Pulmonaria Dil. D12, Bryonia Dil. D12"
9951,"Cilastatin Sodium, Imipenem, Relebactam"
9952,"Bacillus Firmus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D4"
9953,"Bacillus Firmus E Volumine Cellulae (Lyophil., Steril.) D6"
9954,"Bacillus Firmus E Volumine Ex Muris Cellulae (Lyophil., Steril.) D6"
9955,"Guaifenesin, Codeine Phosphate Hemihydrate"
9956,"Magnesium Phosphoricum D15, Rhus Toxicodendron D8, Arnica Montana D6, Acidum Silicicum D6, Cuprum Metallicum D8"
9957,"Prunus Spinosa D5, Aqua Maris D3"
9958,"Smilax Dil. D12, Mahonia Aquifolium Dil. D12"
9959,"Ascorbic Acid, Zinc"
9960,"Disodium Phosphate Dihydrate, Potassium Dihydrogen Phosphate"
9961,"Betulae Folium, Sambuci Flos, Petroselinum Crispum Root, Fennel Fruit Bitter, Cortex Frangulae, Fucus Vesiculosus, Sennae Folium, Sambucus Nigra Fruit, Liquorice Root"
9962,"Betulae Folium, Sambuci Flos, Petroselinum Crispum Root, Fennel Fruit Bitter, Cortex Frangulae, Fucus, Sennae Folium, Sambucus Nigra Fruit, Liquorice Root"
9963,Moroctocog Alfa
9964,"Echinacea Dil. D12, Eupatorium Perfoliatum Dil. D12, Cinchona Pubescens Dil. D12, Gelsemium Sempervirens Dil. D12"
9965,Remifentanil Hydrochloride
9966,Nonacog Beta Pegol
9967,"Menthol, Camphor, Methyl Salicylate, Turpentine Flavour"
9968,"Racementhol, Camphor, Racemic, Methyl Salicylate, Turpentine Oil"
9969,"Tazobactam Sodium, Piperacillin"
9970,"Glycyrrhiza Glabra L. Radix, Menthae Piperitae Folium, Pimpinella Anisum"
9971,"Carbo Vegetabilis Dil. D 12, Strychnos Nux-Vomica Dil. D12, Argentum Nitricum Dil. D12, Colchicum Autumnale Dil. D12"
9972,"Sodium Chloride, Sodium Citrate"
9973,Amezinium Metilsulfate
9974,"Potassium Chloride, Sodium Chloride, Citric Acid Anhydrous, Glucose Monohydrate, Sodium Citrate Dihydrate"
9975,"Anisi Fructus, Marshmallow Leaf, Marshmallow Root, Liquorice Root"
9976,"Drosera Rotundifolia D12, Drosera Rotundifolia D3, Drosera Rotundifolia D6"
9977,"Drosera D12, Drosera D3, Drosera D6"
9978,Follitropin Delta
9979,"Colchicum Autumnale D3, Artemisia Abrotanum D3, Bryonia Dil. D3"
9980,"Colchicum Autumnale Dil. D3, Artemisia Abrotanum Dil. D3, Bryonia Dil. D3"
9981,"Cyclobarbital Calcium, Diazepam"
9982,"Ambra Grisea Dil. D 6, Aurum Metallicum Dil. D12, Strychnos Ignatii Dil. D 6, Myristica Fragrans Dil. D4, Scutellaria Lateriflora Extract"
9983,"Aurum Metallicum Trit. D7, Strychnos Ignatii Trit. D 4, Ambra Grisea Trit. D6, Myristica Fragrans D12, Scutellaria Lateriflora D6, Cypripedium Parviflorum Var. Pubescens Trit.D12"
9984,"Aurum Metallicum Trit. D7, Strychnos Ignatii Trit. D 4, Scutellaria Lateriflora Extract, Ambra Grisea Trit. D6, Cypripedium Parviflorum Var. Pubescens Trit.D12, Myristica Fragrans D6"
9985,"Myristica Fragrans D12, Scutellaria Lateriflora D6, Ambra Grisea D6, Strychnos Ignatii D6, Aurum Metallicum D12"
9986,Dry Hydroalcoholic Extract (36.3 % V/V) Of Valerian (Valeriana Officinalis L. Radix) (2.25 – 3.6 : 1)
9987,"Coffea Tosta, Ethanol. Decoctum Dil. D60, Valeriana, Ethanol. Decoctum Ø, Avena Sativa Mother Tincture, Passiflora Incarnata Mother Tincture, Humulus Lupulus Ø"
9988,Methylnaltrexone Bromide
9989,Rabeprazole Sodium Monohydrate
9990,"Fluticasone Furoate, Vilanterol"
9991,Rimantadine Hydrochloride
9992,"Arnica Montana C12, Arnica Montana C30, Arnica Montana C200"
9993,"Glyceryl Monooleate, Retinol Palmitate, Dexpanthenol, Sorbitan Sesquioleate, Decyl Oleate, Glycerol Monostearate 40-55, Paraffin Hard, Paraffin, Light Liquid, Sorbitol, Liquid (Non-Crystallising), Paraffin White Soft, Propylene Glycol, Isopropyl Myristate"
9994,"Manganum Aceticum D6, Lobaria Pulmonaria D2, Bryonia Dil. D6, Stannum Iodatum D6, Hyoscyamus Niger Dil. D4, Psychotria Ipecacuanha Dil. D4"
9995,"Cistus Canadensis Dil. D6, Smilax Dil. D8, Mahonia Aquifolium Dil. D6, Euphorbia Cyparissias D12"
9996,"Gelsemium Sempervirens Dil. D 6, Cinchona Pubescens Dil. D6, Echinacea Dil. D6, Eupatorium Perfoliatum D8, Phosphorus Dil. D6"
9997,"Echinacea Dil D4, Petroleum Rectificatum Dil. D4, Kalium Carbonicum D5"
9998,"Ambra Grisea Dil. D5, Scutellaria Lateriflora, Strychnos Ignatii Dil. D4"
9999,Panax Ginseng D2
10000,"Lachesis D 12, Sanguinaria Canadensis D6, Sepia Officinalis D12, Cimicifuga Racemosa D1, Pilocarpus D6"
10001,"Liquid Extract From Cimicifugae Rhizoma (0.78-1.14:1), Extraction Solvent: Isopropyl Alcohol 40 % (V/V)"
10002,"Hypericum Perforatum, Dry Extract, Cimicifuga Racemosa Root Dry Extract"
10003,"Dry Extract From Cimicifugae Rhizoma (6-11 : 1), Extraction Solvent: Isopropyl Alcohol 40 % (V/V), Dry Extract From St. John's Wort (3,5-6,0:1), Extraction Solvent: Ethanol 60% (V/V)"
10004,"Dry Extract From Cimicifugae Rhizoma (6-11 : 1), Extraction Solvent: Isopropyl Alcohol 40 % (V/V), Hypericum Perforatum Dry Extract (3,5 - 6,0:1), Extract Ethanol 60% (M/M)"
10005,"Dry Extract Of St. John's Wort (4-7:1), Extraction Solvent: Ethanol 57.9% V/V"
10006,"Ren Suis D10, Ren Suis D200, Ren Suis D30"
10007,"Ren Suis D12, Ren Suis D8, Ren Suis D200, Ren Suis D30"
10008,"Berberis Vulgaris D2, Acidum Nitricum D4, Aluminium Oxydatum D12, Causticum Hahnemanni D4, Chondrodendron D3, Lytta Vesicatoria D5, Serenoa Repens D2, Plumbum Aceticum D6"
10009,"Berberis Vulgaris D2, Aluminium Oxydatum D12, Causticum Hahnemanni D4, Lytta Vesicatoria D5, Serenoa Repens D2, Plumbum Aceticum D6"
10010,"Serenoa Repens Trit. D 2, Berberis Vulgaris Trit. D2, Causticum Hahnemanni Trit. D4, Lytta Vesicatoria Trit. D5, Aluminium Oxydatum Trit. D12, Plumbum Aceticum Trit. D6"
10011,"Apis Mellifica Dil. D4, Acidum Benzoicum E Resina Dil. D4, Capsella Bursa-Pastoris Spag. Peka Ø, Solidago Virgaurea Mother Tincture, Acidum Nitricum Dil. D4, Berberis Vulgaris Spag. Peka Dil. D3, Dactylopius Coccus Spag. Peka Ø, Colchicum Autumnale Dil. D"
10012,"Scutellaria Lateriflora D12, Strychnos Ignatii Dil. D12, Ambra Grisea Dil. D12"
10013,"Renes Bovis Gl Dil. D4 (Hab, Vs. 41a)"
10014,"Argentum Nitricum Dil. D19 Aquos. (Hab, Vs. 5b), Renes Bovis Gl Dil. D16 (Hab, Vs. 41a)"
10015,"Borago Officinalis E Foliis Ferm 34b Dil. D5 (Hab, Vs. 34b), Cuprum Aceticum Dil. D5 Aquos. (Hab, Vs. 5b), Ductus Thoracicus Bovis Gl Dil. D5 (Hab, Vs. 41c), Mesenchym Bovis Gl Dil. D5 (Hab, Vs. 41b), Renes Bovis Gl Dil. D5 (Hab, Vs. 41a), Textus Connecti"
10016,"Cuprum Metallicum Dil. D7, Renes Bovis Gl Dil. D5 (Hab, Vs. 41a)"
10017,"Apis Mellifica Ex Animale Toto Gl Dil. D31 (Hab, Vs. 41c), Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b), Renes Bovis Gl Dil. D6 (Hab, Vs. 41a), Veratrum Album E Radice Ferm 33c Dil. D5 (Hab, Vs. 33c), Viscum Album (Mali) E Planta Tota Ferm "
10018,"Calcium Carbonate, Magnesium Carbonate"
10019,"Magnesium Carbonate Heavy, Alginic Acid, Calcium Carbonate"
10020,"Simeticone, Magnesium Carbonate Heavy, Calcium Carbonate"
10021,Lapis Cancri - Flintstein Trit. D15
10022,"Smilax Dil. D3, Lycopodium Dil. D5, Acidum Nitricum Dil. D6, Berberis Vulgaris Dil D3"
10023,"Echinacea Dil. D12, Kalium Bichromicum Dil. D12, Hydrargyrum Sulfuratum Rubrum Dil. D12, Sulfur Iodatum Dil. D12, Manganum Aceticum Dil. D12, Luffa Operculata D12"
10024,Etacrynate Sodium
10025,Etacrynic Acid
10026,Aescin
10027,Beta-Aescin
10028,"Diethylamine Salicylate, Beta-Aescin"
10029,Evolocumab
10030,"Sanguinaria Trit. D6, Iris Versicolor Trit. D4, Spigelia Trit. D4, Gelsemium Trit. D4"
10031,Agalsidase Alfa
10032,"Hamamelis Ø, Calcium Fluoratum Dil D8, Secale Cornutum Mother Tincture, Aesculus Hippocastanum Ø"
10033,"Dextran 70, Sodium Chloride"
10034,Chloroseptyl
10035,Terebinthina Laricina
10036,Chloroquine Diphosphate
10037,"Ascorbic Acid, Paracetamol, Potassium Hydrogen Carbonate, Sodium Hydrogen Carbonate, Sodium Carbonate Anhydrous, Citric Acid"
10038,"Passiflora Incarnata Dil. D12, Coffea Arabica Dil. D12, Matricaria Recutita Dil. D12"
10039,"Benzalkonium Chloride, Tetracaine Hydrochloride, Dexamethasone, Resorcinol"
10040,Resorcinol
10041,Ferucarbotran
10042,"Chlorphenamine Maleate, Oxymetazoline Hydrochloride"
10043,"Cimicifuga Racemosa D2, Gelsemium Sempervirens D2, Spigelia Anthelmia D2, Iris Versicolor D2, Cyclamen Purpurascens D3"
10044,"Spigelia Anthelmia Dil. D2, Iris Versicolor Dil. D2"
10045,"Cimicifuga Racemosa Dil. D 2, Cyclamen Purpurascens Dil. D 3, Spigelia Anthelmia Dil. D2, Gelsemium Sempervirens Dil. D2, Iris Versicolor Dil. D2"
10046,"Colchicum Autumnale Trit. D 4, Ferrum Phosphoricum Trit. D 4, Solidago Virgaurea Trit. D 2, Acidum Silicicum Trit. D6, Berberis Vulgaris D2, Bryonia D4, Cinchona Pubescens D4, Formica Rufa D10, Formica Rufa D4, Formica Rufa D6, Smilax D2, Rhus Toxicodendr"
10047,Sorbitol (E420)
10048,Epoetin Zeta
10049,"Galenit Dil. D19 Aquos., Retina Et Chorioidea Bovis Gl Dil. D11 (Hab, Vs. 41c), Terebinthina Laricina Dil. D9 (Hab, Vs. 6)"
10050,Retina Et Chorioidea Bovis Dil. D10
10051,"Retina Suis D10, Retina Suis D200, Retina Suis D30"
10052,"Retina Suis D12, Retina Suis D200, Retina Suis D30, Retina Suis D8"
10053,"Retinol Palmitate, Colecalciferol"
10054,"Erythromycin, Isotretinoin"
10055,Zidovudine
10056,Selpercatinib
10057,"Extractum Spissum Compositum Ex: Harpagophyti Radice (4 Parts), Echinaceae Purpureae Herba (3 Parts), Ulmariae Flore (3 Parts) Der 2-4:1, Extracting Agent: Ethanol, Water"
