drug_id,drug_name
EMA0087499,Vancomycine Strides Pharma (Cyprus) Limited
EMA0087500,Vancomycine Viatris
EMA0087501,Vancomycine Viatris
EMA0087502,Vancomycin-Human
EMA0087503,Vancomycin-Human Teva
EMA0087504,Vancomycin-Human Teva
EMA0087505,Vancomycinhydrochlorid Cp
EMA0087506,Vancomycinhydrochlorid Cp
EMA0087507,Vanco-Saar
EMA0087508,Vancosan
EMA0087509,Vancosan Oral
EMA0087510,Vancoten
EMA0087511,Vancotex
EMA0087512,Vancotex
EMA0087513,Vand Til Injektionsvæsker Csl Behring
EMA0087514,Vandenilio Peroksidas Valentis
EMA0087515,Vandetva
EMA0087516,Vandral Retard
EMA0087517,Vaner
EMA0087518,Vanflyta
EMA0087519,Vangozyr
EMA0087520,Vangrotin
EMA0087521,Vanillin Smartpractice Europe
EMA0087522,Vaniqa
EMA0087523,Vankomicin Apta
EMA0087524,Vankomicin Aptapharma
EMA0087525,Vankomicin Hameln
EMA0087526,Vankomicin Kabi
EMA0087527,Vankomicin Kabi
EMA0087528,Vankomicin Lek
EMA0087529,Vankomicin Mip
EMA0087530,Vankomicin Pharmas
EMA0087531,Vankomicin Viatris
EMA0087532,Vann Til Injeksjonsvæsker Csl Behring
EMA0087533,Vanovan
EMA0087534,Vanquoral
EMA0087535,Vantage Anti-Diarrhoea
EMA0087536,Vantage Pharmacy Antiseptic
EMA0087537,Vantavo
EMA0087538,Vantobra
EMA0087539,Vantonex
EMA0087540,Vaporil
EMA0087541,Vaporub
EMA0087542,Vaporub
EMA0087543,Vaporub
EMA0087544,Vapour Chest Rub
EMA0087545,Vapour Rub
EMA0087546,Vapress
EMA0087547,Vaprino Gegen Akuten Durchfall
EMA0087548,Vaptelia
EMA0087549,Vaqta
EMA0087550,Vaqta
EMA0087551,Vaqta
EMA0087552,Vaqta Για Ενήλικεσ
EMA0087553,Vaqta Adult
EMA0087554,Vaqta Adult
EMA0087555,"Vaqta Adult, For Adults"
EMA0087556,"Vaqta Adult, Voor Volwassenen"
EMA0087557,"Vaqta Adult, Voor Volwassenen"
EMA0087558,Vaqta Aikuisille
EMA0087559,Vaqta Felnőttek Számára Készült
EMA0087560,Vaqta För Barn Och Ungdomar
EMA0087561,Vaqta För Barn Och Ungdomar
EMA0087562,Vaqta För Vuxna
EMA0087563,Vaqta Formulazione Per Adulti
EMA0087564,Vaqta Formulazione Per Bambini E Adolescenti
EMA0087565,Vaqta Für Erwachsene
EMA0087566,Vaqta Für Erwachsene
EMA0087567,Vaqta Junior Für Kinder Und Jugendliche
EMA0087568,Vaqta Junior Für Kinder Und Jugendliche
EMA0087569,Vaqta Junior Gyermekek És Serdülokorúak Számára Készült
EMA0087570,Vaqta Junior Pour Enfants Et Adolescents
EMA0087571,Vaqta Junior Pour Enfants Et Adolescents
EMA0087572,Vaqta Junior Voor Kinderen En Adolescenten
EMA0087573,Vaqta Junior Voor Kinderen En Adolescenten
EMA0087574,Vaqta K Pro Infantibus Für Kinder Und Jugendliche
EMA0087575,Vaqta K Pro Infantibus Für Kinder Und Jugendliche
EMA0087576,Vaqta Kinder Für Kinder Und Jugendliche
EMA0087577,Vaqta Lapsille Ja Nuorille
EMA0087578,Vaqta Paediatric
EMA0087579,Vaqta Paediatric For Children And Adolescents
EMA0087580,Vaqta Para Adultos
EMA0087581,Vaqta Para Crianças E Adolescentes
EMA0087582,Vaqta Para Crianças E Adolescentes
EMA0087583,Vaqta Para Niños Y Adolescentes
EMA0087584,Vaqta Pediatric/Adolescent
EMA0087585,Vaqta Pour Adultes
EMA0087586,Vaqta Pour Enfants Et Adolescents
EMA0087587,Vaqta Voor Volwassenen
EMA0087588,Vaqta Για Παιδιά Και Εφήβουσ
EMA0087589,Varbos
EMA0087590,Varbos Plus
EMA0087591,Varcodes
EMA0087592,Vardamir
EMA0087593,Vardegin
EMA0087594,"Vardenafil ""stada"""
EMA0087595,Vardenafil 1 A Pharma
EMA0087596,Vardenafil 1a Pharma
EMA0087597,Vardenafil Accord
EMA0087598,Vardenafil Alembic
EMA0087599,Vardenafil Aristo
EMA0087600,Vardenafil Aristo Pharma
EMA0087601,Vardenafil Beta
EMA0087602,Vardenafil Biogaran
EMA0087603,Vardenafil Biomo
EMA0087604,Vardenafil Ciclum
EMA0087605,Vardenafil Crescent
EMA0087606,Vardenafil Doc
EMA0087607,Vardenafil Eg
EMA0087608,Vardenafil Eg Stada
EMA0087609,Vardenafil Farmoz
EMA0087610,Vardenafil Generis
EMA0087611,Vardenafil Gmep Medical Technology
EMA0087612,Vardenafil Hexal
EMA0087613,Vardenafil Holsten
EMA0087614,Vardenafil Hormosan
EMA0087615,Vardenafil Kappler
EMA0087616,Vardenafil Krka
EMA0087617,Vardenafil Mylan
EMA0087618,Vardenafil Neuraxpharm
EMA0087619,Vardenafil Pensa
EMA0087620,Vardenafil Ratiopharm
EMA0087621,Vardenafil Rivopharm
EMA0087622,Vardenafil Rivopharm Uk
EMA0087623,Vardenafil Sandoz
EMA0087624,Vardenafil Sandoz
EMA0087625,Vardenafil Sanoswiss
EMA0087626,Vardenafil Stada
EMA0087627,Vardenafil Tecnigen
EMA0087628,Vardenafil Teva
EMA0087629,Vardenafil Teva Generics
EMA0087630,Vardenafil Teva Italia
EMA0087631,Vardenafil Tolife
EMA0087632,Vardenafil Viatris
EMA0087633,Vardenafil Waymade
EMA0087634,Vardenafil Zentiva
EMA0087635,Vardenafilo Aristo
EMA0087636,Vardenafilo Aurovitas
EMA0087637,Vardenafilo Cinfa
EMA0087638,Vardenafilo Flas Qualigen
EMA0087639,Vardenafilo Flas Stadagen
EMA0087640,Vardenafilo Krka
EMA0087641,Vardenafilo Pensa
EMA0087642,Vardenafilo Qualigen
EMA0087643,Vardenafilo Stada
EMA0087644,Vardenafilo Tecnigen
EMA0087645,Vardenafilo Teva
EMA0087646,Vardenafilo Tevagen
EMA0087647,Vardenaristo
EMA0087648,Vardessin
EMA0087649,Varel
EMA0087650,Varena
EMA0087651,Varena
EMA0087652,Varena
EMA0087653,Varenelle
EMA0087654,Varenelle
EMA0087655,Vareniclin Axunio
EMA0087656,Vareniclin Consilient Health
EMA0087657,Vareniclin Glenmark
EMA0087658,Vareniclin Macleods
EMA0087659,Vareniclin Medichem
EMA0087660,Vareniclin Normon
EMA0087661,Vareniclin Ratiopharm
EMA0087662,Vareniclin Ratiopharm
EMA0087663,Vareniclin Starterpackung Ratiopharm
EMA0087664,Vareniclin Viatris
EMA0087665,Vareniclina Aurobindo
EMA0087666,Vareniclina Aurovitas
EMA0087667,Vareniclina Cinfa
EMA0087668,Vareniclina Clapix
EMA0087669,Vareniclina Combix
EMA0087670,Vareniclina Generis Phar
EMA0087671,Vareniclina Kern Pharma
EMA0087672,Vareniclina Macleods
EMA0087673,Vareniclina Medichem
EMA0087674,Vareniclina Mylan
EMA0087675,Vareniclina Mylan
EMA0087676,Vareniclina Normon
EMA0087677,Vareniclina Stada
EMA0087678,Vareniclina Teva
EMA0087679,Vareniclina Zentiva
EMA0087680,Vareniclina Zentiva
EMA0087681,Varenicline
EMA0087682,Varenicline
EMA0087683,Varenicline Ab
EMA0087684,Varenicline Accord
EMA0087685,Varenicline Arrow
EMA0087686,Varenicline Ascend
EMA0087687,Varenicline Axunio
EMA0087688,Varenicline Bluefish
EMA0087689,Varenicline Brancaster Pharma
EMA0087690,Varenicline Brown & Burk Uk
EMA0087691,Varenicline Cf
EMA0087692,Varenicline Consilient Health
EMA0087693,Varenicline Eg
EMA0087694,Varenicline Faye
EMA0087695,Varenicline Glenmark
EMA0087696,Varenicline Glenmark Europe
EMA0087697,Varenicline Glenmark Pharmaceuticals Europe
EMA0087698,Varenicline Macleods Pharma Uk
EMA0087699,Varenicline Mylan
EMA0087700,Varenicline Newbury
EMA0087701,Varenicline Newbury
EMA0087702,Varenicline Orion
EMA0087703,Varenicline Orion
EMA0087704,Varenicline Ratiopharm
EMA0087705,Varenicline Rudipharm
EMA0087706,Varenicline Stada
EMA0087707,Varenicline Stada Stada
EMA0087708,Varenicline Teva
EMA0087709,Varenicline Teva
EMA0087710,Varenicline Viatris
EMA0087711,Varenicline Viatris
EMA0087712,Varenicline Wave Pharma
EMA0087713,Varenicline Zentiva
EMA0087714,Varenikliini Axunio
EMA0087715,Vareniklin Axunio
EMA0087716,Vareniklin Viatris
EMA0087717,Vareniklin Viatris
EMA0087718,Varesol
EMA0087719,Varesta
EMA0087720,Varfine
EMA0087721,Vargatef
EMA0087722,Varianta
EMA0087723,Variargil
EMA0087724,Varidasa
EMA0087725,Variderm
EMA0087726,Variliv
EMA0087727,Variliv
EMA0087728,Varilrix
EMA0087729,Varilrix
EMA0087730,Varilrix
EMA0087731,Varilrix
EMA0087732,Varistren
EMA0087733,Varitect Cp
EMA0087734,Varivax
EMA0087735,Varivax
EMA0087736,Varlon
EMA0087737,Varlota
EMA0087738,Varnoline
EMA0087739,Varnoline Continu
EMA0087740,Varom
EMA0087741,Varson
EMA0087742,Vartiran
EMA0087743,Vas (Iii) Karboximaltóz
EMA0087744,Vasa-Gastreu N R 63
EMA0087745,Vasa-Gastreu R63
EMA0087746,Vasaprostan
EMA0087747,Vascace
EMA0087748,Vascace
EMA0087749,Vascace Plus
EMA0087750,Vascalpha
EMA0087751,Vasclor
EMA0087752,Vasclor Gest
EMA0087753,Vascodin
EMA0087754,Vascoman
EMA0087755,Vascoten
EMA0087756,Vasculocis
EMA0087757,Vaselin Abanta
EMA0087758,Vaselina Mentolada Orravan
EMA0087759,Vaselina Pura Brum
EMA0087760,Vaselina Pura Cuve
EMA0087761,Vaselina Pura Pege Laboratorios Bohm
EMA0087762,Vaselina Pura Reig Jofre
EMA0087763,Vaseline Gomenolee
EMA0087764,Vaseline Officinale Cooper
EMA0087765,Vaseline Sterilisee Cooper
EMA0087766,"Vaseline, Weiß Smartpractice Europe"
EMA0087767,Vasexten
EMA0087768,Vasfilm
EMA0087769,Vasgar
EMA0087770,Vasiderm
EMA0087771,Vasilip
EMA0087772,Vasilium
EMA0087773,Vasitimb
EMA0087774,Vas-Karboximaltóz Sandoz
EMA0087775,Vasmina
EMA0087776,Vasocardin
EMA0087777,Vasocardin Sr
EMA0087778,Vasocedine
EMA0087779,Vasocedine Pseudoephedrine
EMA0087780,Vasoease
EMA0087781,Vasoflon
EMA0087782,Vasokinox
EMA0087783,Vasomotal
EMA0087784,Vasonase
EMA0087785,Vasonit
EMA0087786,Vasonit Retard
EMA0087787,Vasopirin
EMA0087788,Vasoprost
EMA0087789,Vasoretic
EMA0087790,Vasosan P
EMA0087791,Vasosan S
EMA0087792,Vasostenoon
EMA0087793,Vasotec
EMA0087794,Vasotil
EMA0087795,Vaspit
EMA0087796,Vasran Xl
EMA0087797,Vastaloma
EMA0087798,Vastan
EMA0087799,Vastarel
EMA0087800,Vastarel Lm
EMA0087801,Vastat
EMA0087802,Vastatin
EMA0087803,Vastazor
EMA0087804,Vastazor Plus
EMA0087805,Vastgen
EMA0087806,Vasticor
EMA0087807,Vatan
EMA0087808,Vatinid
EMA0087809,Vatn Fyrir Stungulyf Csl Behring
EMA0087810,Vatoud
EMA0087811,Vatran
EMA0087812,Vatten För Injektionsvätskor Csl Behring
EMA0087813,Vatten För Injektionvätskor Noridem
EMA0087814,Vaucheria D3 Weleda
EMA0087815,Vaxar
EMA0087816,Vaxar Plus
EMA0087817,Vaxchora
EMA0087818,Vaxelis
EMA0087819,Vaxelis Suspension For Injection
EMA0087820,Vaxigrip
EMA0087821,Vaxigrip
EMA0087822,Vaxigrip Tetra
EMA0087823,Vaxigrip Tetra
EMA0087824,Vaxigrip Tetra
EMA0087825,Vaxigrip Tiv
EMA0087826,"Vaxigrip Trivalentní Vakcína Proti Chřipce (Štěpený Virion, Inaktivovaný)"
EMA0087827,Vaxigriptetra
EMA0087828,Vaxigriptetra
EMA0087829,Vaxneuvance
EMA0087830,Vazkepa
EMA0087831,Vazostenon
EMA0087832,V-D-Bone
EMA0087833,Ve 150
EMA0087834,Vebiked
EMA0087835,Veboprero
EMA0087836,Vecalmys
EMA0087837,Vecicom
EMA0087838,Vecit
EMA0087839,Veclam
EMA0087840,Veclam
EMA0087841,Veclam Rm
EMA0087842,Vectatone
EMA0087843,Vectavir
EMA0087844,Vectavir Cold Sore
EMA0087845,Vectavir Labiale
EMA0087846,Vectavir Tónovaný Na Opary
EMA0087847,Vectibix
EMA0087848,Veculex
EMA0087849,Vecurol
EMA0087850,Vecuronium Bradex
EMA0087851,Vecuronium Bromide
EMA0087852,Vecuronium Bromide Bradex
EMA0087853,Vecuronium Bromide Neon Healthcare
EMA0087854,Vecuronium Inresa
EMA0087855,Vecuronium Sun
EMA0087856,Vedfa
EMA0087857,Vedida
EMA0087858,Vedixal
EMA0087859,Vedixal Xl
EMA0087860,Vedolix
EMA0087861,Vedrop
EMA0087862,Vefamyl
EMA0087863,Vefron
EMA0087864,Veganin
EMA0087865,Veganin Plus
EMA0087866,Vegedol
EMA0087867,Vegetallumina Antidolore
EMA0087868,Vegetallumina Dolore E Febbre
EMA0087869,Vegetoserum Adultes
EMA0087870,Vegzelma
EMA0087871,Vein Plus
EMA0087872,Veinamitol
EMA0087873,Veinfibro
EMA0087874,Veinodril
EMA0087875,Veinofytil
EMA0087876,Veinofytol
EMA0087877,Veinofytol
EMA0087878,Vejicur
EMA0087879,Veklury
EMA0087880,Velafax
EMA0087881,Velafax Xl
EMA0087882,Velafee
EMA0087883,Velamox
EMA0087884,Velariq
EMA0087885,Velarmediq
EMA0087886,Velavel
EMA0087887,Velaxin
EMA0087888,Velaxin
EMA0087889,Velaxin Er
EMA0087890,Velbe
EMA0087891,Velbienne
EMA0087892,Velbienne
EMA0087893,Velbienne Mini
EMA0087894,Velcade
EMA0087895,Velcozor
EMA0087896,Veldom
EMA0087897,Veldom
EMA0087898,Velenta
EMA0087899,Velept Xr
EMA0087900,Veletri
EMA0087901,Veletri
EMA0087902,Velgastin Blähungen
EMA0087903,Velgastin Blähungen Zum Einnehmen
EMA0087904,Velgyn
EMA0087905,Velios
EMA0087906,Velisan
EMA0087907,Veliten
EMA0087908,Velitix
EMA0087909,Velkacalcin
EMA0087910,Velkaderm
EMA0087911,Velkalov
EMA0087912,Velkastatin
EMA0087913,Vellofent
EMA0087914,Vellutan
EMA0087915,Velmari
EMA0087916,Velmari Langzyklus
EMA0087917,Velmetia
EMA0087918,Velminox
EMA0087919,Velocaine
EMA0087920,Velorin
EMA0087921,Velorium
EMA0087922,Velos
EMA0087923,Velostad
EMA0087924,Veloxsol
EMA0087925,Velpar
EMA0087926,Velphoro
EMA0087927,Velpine Xr
EMA0087928,Velsipity
EMA0087929,Veltassa
EMA0087930,Veltifer
EMA0087931,Veltifer
EMA0087932,Veludamet
EMA0087933,Velukast
EMA0087934,Veluna
EMA0087935,Velyn
EMA0087936,Velyntra
EMA0087937,Vemedia
EMA0087938,Vemlidy
EMA0087939,Vemonis Intense
EMA0087940,"Vemonis Ultra, Vemonis Ultra"
EMA0087941,Vena Suis-Injeel
EMA0087942,Venaclar
EMA0087943,Venaforce
EMA0087944,Venaforce Gr
EMA0087945,Venaforce Varicose Veins
EMA0087946,Venall
EMA0087947,Venaxen
EMA0087948,Venaxen
EMA0087949,Venaxx Xl
EMA0087950,Venaxx Xl
EMA0087951,Venbig
EMA0087952,Vencamil
EMA0087953,Vencarm Xl
EMA0087954,Vencarm Xl
EMA0087955,Venclyxto
EMA0087956,Vencyp (Iv)
EMA0087957,Vendal
EMA0087958,Vendal Retard
EMA0087959,Vendal Retard
EMA0087960,Vendiol
EMA0087961,Venelbin Ruscus
EMA0087962,Venen N
EMA0087963,Venen-Aktiv
EMA0087964,Venen-Kapseln Zur Anwendung Bei Erwachsenen Und Heranwachsenden Ab 12 Jahren
EMA0087965,Venen-Komplex Ho-Fu-Complex
EMA0087966,Venen-Retardtabletten Für Erwachsene
EMA0087967,Venen-Tabletten
EMA0087968,Venentabs-Ratiopharm
EMA0087969,Venescin
EMA0087970,Venescin
EMA0087971,Venescin Forte
EMA0087972,Venex
EMA0087973,Venex 900
EMA0087974,Venex Forte
EMA0087975,Venex Xl
EMA0087976,Venfalex Xr
EMA0087977,Ven-Fax
EMA0087978,Venforte
EMA0087979,Veniron
EMA0087980,Venital
EMA0087981,Venitrin
EMA0087982,Venlablue Xl
EMA0087983,Venlabrain Retard
EMA0087984,Venlafab
EMA0087985,Venlafaxin !@ctavis
EMA0087986,"Venlafaxin ""sandoz"""
EMA0087987,Venlafaxin +pharma
EMA0087988,Venlafaxin 1 A Pharma
EMA0087989,Venlafaxin 1 A Pharma
EMA0087990,Venlafaxin 1a Farma
EMA0087991,Venlafaxin 1a Pharma Gmbh
EMA0087992,Venlafaxin Aaa-Pharma
EMA0087993,Venlafaxin Abz
EMA0087994,Venlafaxin Abz
EMA0087995,Venlafaxin Actavis
EMA0087996,Venlafaxin Actavis
EMA0087997,Venlafaxin Al
EMA0087998,Venlafaxin Amneal
EMA0087999,Venlafaxin Aristo
EMA0088000,Venlafaxin Aristo
EMA0088001,Venlafaxin Atid
EMA0088002,Venlafaxin Aurobindo
EMA0088003,Venlafaxin Axiromed
EMA0088004,Venlafaxin Beta
EMA0088005,Venlafaxin Bluefish
EMA0088006,Venlafaxin Bluefish
EMA0088007,Venlafaxin Ct
EMA0088008,Venlafaxin Ct
EMA0088009,Venlafaxin Dexcel
EMA0088010,Venlafaxin Er Aristo
EMA0088011,Venlafaxin G.L.
EMA0088012,Venlafaxin Genericon
EMA0088013,Venlafaxin Hennig
EMA0088014,Venlafaxin Heumann
EMA0088015,Venlafaxin Heumann
EMA0088016,Venlafaxin Hexal
EMA0088017,Venlafaxin Ipca
EMA0088018,Venlafaxin Ipca
EMA0088019,Venlafaxin Krka
EMA0088020,Venlafaxin Liconsa
EMA0088021,Venlafaxin Medical Valley
EMA0088022,Venlafaxin Mylan
EMA0088023,Venlafaxin Neuraxpharm
EMA0088024,Venlafaxin Neuraxpharm
EMA0088025,Venlafaxin Orion
EMA0088026,Venlafaxin Orion
EMA0088027,Venlafaxin Osmo Winthrop
EMA0088028,Venlafaxin Pharmathen
EMA0088029,Venlafaxin Puren
EMA0088030,Venlafaxin Ratiopharm
EMA0088031,Venlafaxin Ratiopharm
EMA0088032,Venlafaxin Retard Atid
EMA0088033,Venlafaxin Retard Beta
EMA0088034,Venlafaxin Retard Sandoz
EMA0088035,Venlafaxin Sandoz
EMA0088036,Venlafaxin Sandoz
EMA0088037,Venlafaxin Sandoz Gmbh
EMA0088038,Venlafaxin Stada
EMA0088039,Venlafaxin Tad
EMA0088040,Venlafaxin Teva
EMA0088041,Venlafaxin Teva
EMA0088042,Venlafaxin Thrive
EMA0088043,Venlafaxin Viatris
EMA0088044,Venlafaxin Xr Medochemie
EMA0088045,Venlafaxina Alter
EMA0088046,Venlafaxină Arena
EMA0088047,Venlafaxina Aurobindo
EMA0088048,Venlafaxina Aurovitas
EMA0088049,Venlafaxina Azevedos
EMA0088050,Venlafaxina Bluefish
EMA0088051,Venlafaxina Bluepharma
EMA0088052,Venlafaxina Ciclum
EMA0088053,Venlafaxina Combix
EMA0088054,Venlafaxina Desinax
EMA0088055,Venlafaxina Doc Generici
EMA0088056,Venlafaxina Eg Stada Italia
EMA0088057,Venlafaxina Eg Stada Italia
EMA0088058,Venlafaxină Ep Arena
EMA0088059,Venlafaxina Generis
EMA0088060,Venlafaxina Kern Pharma
EMA0088061,Venlafaxina Krka
EMA0088062,Venlafaxina Mepha
EMA0088063,Venlafaxina Mylan
EMA0088064,Venlafaxina Mylan Generics
EMA0088065,Venlafaxina Normon
EMA0088066,Venlafaxina Pharmakern
EMA0088067,Venlafaxina Ratiopharm
EMA0088068,Venlafaxina Ratiopharm
EMA0088069,Venlafaxina Retard Alter Genéricos
EMA0088070,Venlafaxina Retard Alter Genéricos
EMA0088071,Venlafaxina Retard Aurovitas
EMA0088072,Venlafaxina Retard Cinfamed
EMA0088073,Venlafaxina Retard Davurgama
EMA0088074,Venlafaxina Retard Farmalider
EMA0088075,Venlafaxina Retard Kern Pharma
EMA0088076,Venlafaxina Retard Krka
EMA0088077,Venlafaxina Retard Mabo
EMA0088078,Venlafaxina Retard Normogen
EMA0088079,Venlafaxina Retard Normon
EMA0088080,Venlafaxina Retard Pensa Pharma
EMA0088081,Venlafaxina Retard Pharma Combix
EMA0088082,Venlafaxina Retard Qualigen
EMA0088083,Venlafaxina Retard Stada
EMA0088084,Venlafaxina Retard Stadagen
EMA0088085,Venlafaxina Retard Teva
EMA0088086,Venlafaxina Retard Teva-Ratiopharm
EMA0088087,Venlafaxina Retard Teva-Ratiopharm
EMA0088088,Venlafaxina Retard Viatris
EMA0088089,Venlafaxina Salipax
EMA0088090,Venlafaxina Sandoz
EMA0088091,Venlafaxina Sandoz
EMA0088092,Venlafaxina Sandoz Gmbh
EMA0088093,Venlafaxina Stada
EMA0088094,Venlafaxina Sun
EMA0088095,Venlafaxina Teva
EMA0088096,Venlafaxina Teva
EMA0088097,Venlafaxina Teva Italia
EMA0088098,Venlafaxina Tolife
EMA0088099,Venlafaxina Tolife
EMA0088100,Venlafaxina Viatris
EMA0088101,Venlafaxina Vir
EMA0088102,Venlafaxina Xr Bluefish
EMA0088103,Venlafaxina Zentiva
EMA0088104,Venlafaxinaretard Tarbis
EMA0088105,Venlafaxine Accord Healthcare
EMA0088106,Venlafaxine Actavis
EMA0088107,Venlafaxine Almus
EMA0088108,Venlafaxine Alvogen
EMA0088109,Venlafaxine Biphar
EMA0088110,Venlafaxine Bluefish
EMA0088111,Venlafaxine Bristol Laboratories
EMA0088112,Venlafaxine Clonmel
EMA0088113,Venlafaxine Eg
EMA0088114,Venlafaxine Elvim
EMA0088115,Venlafaxine Eurogenerics
EMA0088116,Venlafaxine Focus
EMA0088117,Venlafaxine Generics [uk]
EMA0088118,Venlafaxine Generics [uk] Limited
EMA0088119,Venlafaxine Hcl Retard Alembic
EMA0088120,Venlafaxine Hcl Sandoz
EMA0088121,Venlafaxine Hcl Sandoz
EMA0088122,Venlafaxine Hydrochloride Aurobindo
EMA0088123,Venlafaxine Krka
EMA0088124,Venlafaxine L.P. Krka
EMA0088125,Venlafaxine L.P. Teva Sante
EMA0088126,Venlafaxine Liconsa
EMA0088127,Venlafaxine Lp Almus
EMA0088128,Venlafaxine Lp Arrow Generiques
EMA0088129,Venlafaxine Lp Biogaran
EMA0088130,Venlafaxine Lp Bluefish
EMA0088131,Venlafaxine Lp Cristers
EMA0088132,Venlafaxine Lp Eg Labo
EMA0088133,Venlafaxine Lp Eg Labo
EMA0088134,Venlafaxine Lp Evolugen Pharma
EMA0088135,Venlafaxine Lp Sandoz
EMA0088136,Venlafaxine Lp Zentiva
EMA0088137,Venlafaxine Morningside
EMA0088138,Venlafaxine Pch
EMA0088139,Venlafaxine Retard Ab
EMA0088140,Venlafaxine Retard Krka
EMA0088141,Venlafaxine Retard Teva
EMA0088142,Venlafaxine Retard Teva
EMA0088143,Venlafaxine Retard Viatris
EMA0088144,Venlafaxine Rosemont Pharmaceuticals
EMA0088145,Venlafaxine Sun
EMA0088146,Venlafaxine Sun Pharma
EMA0088147,Venlafaxine Teva
EMA0088148,Venlafaxine Teva
EMA0088149,Venlafaxine Teva Sante
EMA0088150,Venlafaxine Teva Sante L.P.
EMA0088151,Venlafaxine Teva Uk
EMA0088152,Venlafaxine Torrent Pharma (Uk)
EMA0088153,Venlafaxine Viatris
EMA0088154,Venlafaxine Wörwag Pharma
EMA0088155,Venlafaxine Xl
EMA0088156,Venlafaxine Xl Bluefish
EMA0088157,Venlafaxine Xl Bristol Labs
EMA0088158,Venlafaxine Xr Viatris
EMA0088159,Venlafaxine Zydus France
EMA0088160,Venlafex Xl
EMA0088161,Venlagamma
EMA0088162,Venlagamma Retard
EMA0088163,Venlapine Retard
EMA0088164,Venlasov Xl
EMA0088165,Venlatev
EMA0088166,Venlaxin
EMA0088167,Venlaxin
EMA0088168,Venlaxor
EMA0088169,Venlazid
EMA0088170,Venlectine
EMA0088171,Venlofex
EMA0088172,Veno Injektopas Homöopathisches Arzneimittel
EMA0088173,Veno Sl 300
EMA0088174,Venobene
EMA0088175,Veno-Biomo
EMA0088176,Venodril
EMA0088177,Venoduo
EMA0088178,Venofer
EMA0088179,Venofer
EMA0088180,Venofer
EMA0088181,Venoforton Saponin Trójterpenowych
EMA0088182,Venofusin
EMA0088183,Venogel
EMA0088184,Venokatt
EMA0088185,Venolan
EMA0088186,Venolen
EMA0088187,Venolep
EMA0088188,Venolex
EMA0088189,Venologes
EMA0088190,Venolyte
EMA0088191,Venomenhal
EMA0088192,Venomenhal
EMA0088193,Venomenhal
EMA0088194,Venomenhal Biene
EMA0088195,Venomil Biene
EMA0088196,Venomil Wespe
EMA0088197,Venoparil
EMA0088198,Venoplant
EMA0088199,Veno-Pos
EMA0088200,Venoprotep
EMA0088201,Venoprotep Forte
EMA0088202,Venorion
EMA0088203,Venorix
EMA0088204,Venoruton
EMA0088205,Venoruton
EMA0088206,Venoruton
EMA0088207,Venoruton - Gel
EMA0088208,Venoruton Beutel
EMA0088209,Venoruton Forte
EMA0088210,Venoruton Forte
EMA0088211,Venoruton Heparin – Emulgel
EMA0088212,Venoruton Intens
EMA0088213,Venoruton Oxerutinas
EMA0088214,Venoruton Sachets
EMA0088215,Venoruton Zakjes
EMA0088216,Venosan
EMA0088217,Venoselect Zur Anwendung Bei Erwachsenen Und Jugendlichenab 12 Jahren
EMA0088218,Venosin Retard
EMA0088219,Venosmidine
EMA0088220,Venosmil
EMA0088221,Venosmine
EMA0088222,Venostasin
EMA0088223,Venostasin
EMA0088224,Venostasin Retard
EMA0088225,Venotec
EMA0088226,Venotec Forte
EMA0088227,Venotrix
EMA0088228,Venox
EMA0088229,Venoxen
EMA0088230,Vensir Xl
EMA0088231,Ventavis
EMA0088232,Ventazol
EMA0088233,Ventilan
EMA0088234,Ventilan-Inalador
EMA0088235,Ventilastin Novolizer
EMA0088236,Ventilastin Novolizer
EMA0088237,Ventizolve
EMA0088238,Ventoaldo
EMA0088239,Ventoduo
EMA0088240,Ventoflu Adulti
EMA0088241,Ventoflu Bambini
EMA0088242,Ventolair
EMA0088243,Ventolair Autohaler
EMA0088244,Ventolair Easi-Breathe
EMA0088245,Ventolair Mite
EMA0088246,Ventolair Steri-Neb
EMA0088247,Ventolair® Steri-Neb
EMA0088248,Ventoliber
EMA0088249,Ventoliber Adulto
EMA0088250,Ventoliber Infantil
EMA0088251,Ventolin
EMA0088252,Ventolin
EMA0088253,"Ventolin 2,5 Nebules"
EMA0088254,"Ventolin 5,0 Nebules"
EMA0088255,Ventolin Accuhaler
EMA0088256,Ventolin Diskus
EMA0088257,Ventolin Dysk
EMA0088258,Ventolin Evohaler
EMA0088259,Ventolin Evohaler
EMA0088260,Ventolin Infuus
EMA0088261,Ventolin Inhalator Cfk-Vrij
EMA0088262,Ventolin Inhaler Cfc-Free
EMA0088263,Ventolin Inhaler N
EMA0088264,Ventolin Inhaler N
EMA0088265,Ventolin Injectie
EMA0088266,Ventolin Respirator
EMA0088267,Ventolin Sin Cfc
EMA0088268,Ventoline
EMA0088269,Ventoline
EMA0088270,Ventoline Diskus
EMA0088271,Ventoline Diskus
EMA0088272,Ventoline Evohaler
EMA0088273,Ventoline Evohaler
EMA0088274,Ventor
EMA0088275,Ventrigutt M Zur Anwendung Beim Menschen
EMA0088276,Ventrilind
EMA0088277,Ventristop Antidiarreico
EMA0088278,Venturax
EMA0088279,Venumrest
